Dates,USD/CAD,USD/INR ,USD/EUR,USD/NOK 
6/15/2017,1.33,64.54,0.90,8.51
6/16/2017,1.32,64.43,0.89,8.46
6/19/2017,1.32,64.43,0.90,8.50
6/20/2017,1.33,64.50,0.90,8.54
6/21/2017,1.33,64.52,0.90,8.53
6/22/2017,1.32,64.60,0.90,8.49
6/23/2017,1.33,64.52,0.89,8.45
6/26/2017,1.32,64.52,0.89,8.48
6/27/2017,1.32,64.53,0.88,8.42
6/28/2017,1.30,64.55,0.88,8.43
6/29/2017,1.30,64.63,0.87,8.39
6/30/2017,1.30,64.58,0.88,8.35
7/3/2017,1.30,64.88,0.88,8.37
7/4/2017,1.29,64.74,0.88,8.36
7/5/2017,1.30,64.78,0.88,8.39
7/6/2017,1.30,64.78,0.88,8.35
7/7/2017,1.29,64.60,0.88,8.37
7/10/2017,1.29,64.54,0.88,8.33
7/11/2017,1.29,64.59,0.87,8.28
7/12/2017,1.28,64.54,0.88,8.28
7/13/2017,1.27,64.44,0.88,8.26
7/14/2017,1.26,64.45,0.87,8.19
7/17/2017,1.27,64.35,0.87,8.16
7/18/2017,1.26,64.33,0.87,8.09
7/19/2017,1.26,64.28,0.87,8.05
7/20/2017,1.26,64.43,0.86,8.05
7/21/2017,1.25,64.32,0.86,8.02
7/24/2017,1.25,64.34,0.86,8.01
7/25/2017,1.25,64.38,0.86,7.97
7/26/2017,1.24,64.37,0.85,7.89
7/27/2017,1.26,64.11,0.86,7.95
7/28/2017,1.24,64.15,0.85,7.91
7/31/2017,1.25,64.19,0.84,7.86
8/1/2017,1.25,64.08,0.85,7.93
8/2/2017,1.26,63.70,0.84,7.90
8/3/2017,1.26,63.69,0.84,7.91
8/4/2017,1.26,63.58,0.85,7.94
8/7/2017,1.27,63.81,0.85,7.92
8/8/2017,1.27,63.63,0.85,7.96
8/9/2017,1.27,63.84,0.85,7.96
8/10/2017,1.27,64.08,0.85,7.95
8/11/2017,1.27,64.14,0.85,7.93
8/14/2017,1.27,64.12,0.85,7.95
8/15/2017,1.28,64.12,0.85,7.96
8/16/2017,1.26,64.15,0.85,7.93
8/17/2017,1.27,64.15,0.85,7.97
8/18/2017,1.26,64.15,0.85,7.91
8/21/2017,1.26,64.14,0.85,7.90
8/22/2017,1.26,64.10,0.85,7.91
8/23/2017,1.26,64.12,0.85,7.87
8/24/2017,1.25,64.03,0.85,7.84
8/25/2017,1.25,64.03,0.84,7.75
8/28/2017,1.25,63.92,0.83,7.75
8/29/2017,1.25,64.02,0.84,7.75
8/30/2017,1.26,63.99,0.84,7.81
8/31/2017,1.25,63.91,0.84,7.76
9/1/2017,1.24,64.03,0.84,7.80
9/4/2017,1.24,64.05,0.84,7.81
9/5/2017,1.24,64.13,0.84,7.78
9/6/2017,1.22,64.11,0.84,7.80
9/7/2017,1.21,64.05,0.83,7.73
9/8/2017,1.22,63.79,0.83,7.74
9/11/2017,1.21,63.93,0.84,7.84
9/12/2017,1.22,64.04,0.84,7.84
9/13/2017,1.22,64.00,0.84,7.88
9/14/2017,1.22,64.12,0.84,7.87
9/15/2017,1.22,64.08,0.84,7.85
9/18/2017,1.23,64.14,0.84,7.83
9/19/2017,1.23,64.33,0.83,7.80
9/20/2017,1.23,64.27,0.84,7.87
9/21/2017,1.23,64.80,0.84,7.80
9/22/2017,1.23,64.80,0.84,7.80
9/25/2017,1.24,65.12,0.84,7.82
9/26/2017,1.23,65.45,0.85,7.89
9/27/2017,1.25,65.71,0.85,7.95
9/28/2017,1.24,65.51,0.85,7.94
9/29/2017,1.25,65.28,0.85,7.96
10/2/2017,1.25,65.28,0.85,8.00
10/3/2017,1.25,65.50,0.85,7.98
10/4/2017,1.25,65.01,0.85,7.96
10/5/2017,1.26,65.14,0.85,8.01
10/6/2017,1.25,65.37,0.85,8.00
10/9/2017,1.26,65.36,0.85,7.98
10/10/2017,1.25,65.28,0.85,7.95
10/11/2017,1.25,65.14,0.84,7.92
10/12/2017,1.25,65.09,0.85,7.90
10/13/2017,1.25,64.93,0.85,7.89
10/16/2017,1.25,64.72,0.85,7.90
10/17/2017,1.25,65.03,0.85,7.94
10/18/2017,1.25,65.04,0.85,7.96
10/19/2017,1.25,65.04,0.84,7.93
10/20/2017,1.26,65.04,0.85,7.98
10/23/2017,1.26,65.02,0.85,8.00
10/24/2017,1.27,65.07,0.85,8.01
10/25/2017,1.28,64.90,0.85,8.02
10/26/2017,1.28,64.82,0.86,8.17
10/27/2017,1.28,65.05,0.86,8.15
10/30/2017,1.28,64.85,0.86,8.15
10/31/2017,1.29,64.75,0.86,8.17
11/1/2017,1.29,64.60,0.86,8.15
11/2/2017,1.28,64.61,0.86,8.14
11/3/2017,1.28,64.55,0.86,8.18
11/6/2017,1.27,64.68,0.86,8.13
11/7/2017,1.28,65.03,0.86,8.17
11/8/2017,1.27,64.96,0.86,8.17
11/9/2017,1.27,64.94,0.86,8.13
11/10/2017,1.27,65.17,0.86,8.13
11/13/2017,1.27,65.43,0.86,8.16
11/14/2017,1.27,65.42,0.85,8.18
11/15/2017,1.28,65.21,0.85,8.24
11/16/2017,1.28,65.32,0.85,8.21
11/17/2017,1.28,65.02,0.85,8.24
11/20/2017,1.28,65.09,0.85,8.29
11/21/2017,1.28,64.89,0.85,8.21
11/22/2017,1.27,64.93,0.85,8.15
11/23/2017,1.27,64.58,0.84,8.14
11/24/2017,1.27,64.70,0.84,8.13
11/27/2017,1.28,64.50,0.84,8.15
11/28/2017,1.28,64.41,0.84,8.25
11/29/2017,1.29,64.32,0.84,8.26
11/30/2017,1.29,64.46,0.84,8.32
12/1/2017,1.27,64.46,0.84,8.29
12/4/2017,1.27,64.37,0.84,8.33
12/5/2017,1.27,64.39,0.85,8.26
12/6/2017,1.28,64.52,0.85,8.27
12/7/2017,1.29,64.57,0.85,8.32
12/8/2017,1.28,64.46,0.85,8.29
12/11/2017,1.29,64.37,0.85,8.38
12/12/2017,1.29,64.40,0.85,8.35
12/13/2017,1.28,64.44,0.85,8.33
12/14/2017,1.28,64.35,0.85,8.30
12/15/2017,1.29,64.05,0.85,8.38
12/18/2017,1.29,64.24,0.85,8.36
12/19/2017,1.29,64.04,0.84,8.35
12/20/2017,1.28,64.11,0.84,8.41
12/21/2017,1.27,64.06,0.84,8.35
12/22/2017,1.27,64.04,0.84,8.32
12/25/2017,1.27,64.04,0.84,8.31
12/26/2017,1.27,64.08,0.84,8.31
12/27/2017,1.27,64.15,0.84,8.27
12/28/2017,1.26,64.08,0.84,8.25
12/29/2017,1.26,63.87,0.83,8.20
1/1/2018,1.25,63.68,0.83,8.20
1/2/2018,1.25,63.48,0.83,8.13
1/3/2018,1.25,63.54,0.83,8.10
1/4/2018,1.25,63.41,0.83,8.07
1/5/2018,1.24,63.37,0.83,8.05
1/8/2018,1.24,63.51,0.84,8.08
1/9/2018,1.25,63.72,0.84,8.10
1/10/2018,1.25,63.60,0.84,8.07
1/11/2018,1.25,63.67,0.83,8.01
1/12/2018,1.25,63.63,0.82,7.92
1/15/2018,1.24,63.49,0.82,7.88
1/16/2018,1.24,64.04,0.82,7.88
1/17/2018,1.24,63.89,0.82,7.88
1/18/2018,1.24,63.86,0.82,7.85
1/19/2018,1.25,63.85,0.82,7.86
1/22/2018,1.24,63.87,0.82,7.85
1/23/2018,1.24,63.78,0.81,7.82
1/24/2018,1.23,63.69,0.81,7.75
1/25/2018,1.24,63.54,0.81,7.74
1/26/2018,1.23,63.54,0.80,7.69
1/29/2018,1.23,63.59,0.81,7.71
1/30/2018,1.23,63.61,0.81,7.72
1/31/2018,1.23,63.59,0.81,7.71
2/1/2018,1.23,64.02,0.80,7.64
2/2/2018,1.24,64.07,0.80,7.73
2/5/2018,1.25,64.07,0.81,7.84
2/6/2018,1.25,64.25,0.81,7.82
2/7/2018,1.26,64.29,0.82,7.91
2/8/2018,1.26,64.26,0.82,7.93
2/9/2018,1.26,64.40,0.82,7.96
2/12/2018,1.26,64.31,0.81,7.91
2/13/2018,1.26,64.31,0.81,7.88
2/14/2018,1.25,64.09,0.80,7.80
2/15/2018,1.25,63.91,0.80,7.77
2/16/2018,1.26,64.22,0.81,7.78
2/19/2018,1.26,64.22,0.81,7.78
2/20/2018,1.26,64.79,0.81,7.84
2/21/2018,1.27,64.77,0.81,7.87
2/22/2018,1.27,65.05,0.81,7.85
2/23/2018,1.26,64.73,0.81,7.85
2/26/2018,1.27,64.80,0.81,7.82
2/27/2018,1.28,64.89,0.82,7.87
2/28/2018,1.28,65.18,0.82,7.90
3/1/2018,1.28,65.17,0.82,7.85
3/2/2018,1.29,65.17,0.81,7.79
3/5/2018,1.30,65.11,0.81,7.82
3/6/2018,1.29,64.96,0.81,7.78
3/7/2018,1.29,64.89,0.81,7.80
3/8/2018,1.29,65.15,0.81,7.84
3/9/2018,1.28,65.17,0.81,7.78
3/12/2018,1.28,65.04,0.81,7.74
3/13/2018,1.30,64.89,0.81,7.74
3/14/2018,1.30,64.83,0.81,7.73
3/15/2018,1.31,64.93,0.81,7.71
3/16/2018,1.31,64.94,0.81,7.72
3/19/2018,1.31,65.18,0.81,7.72
3/20/2018,1.31,65.20,0.82,7.75
3/21/2018,1.29,65.21,0.81,7.70
3/22/2018,1.29,65.11,0.81,7.75
3/23/2018,1.29,65.01,0.81,7.76
3/26/2018,1.28,64.87,0.80,7.68
3/27/2018,1.29,64.97,0.81,7.72
3/28/2018,1.29,65.18,0.81,7.86
3/29/2018,1.29,65.18,0.81,7.84
3/30/2018,1.29,65.18,0.81,7.84
4/2/2018,1.29,65.18,0.81,7.89
4/3/2018,1.28,65.01,0.82,7.84
4/4/2018,1.28,65.15,0.81,7.82
4/5/2018,1.28,64.96,0.82,7.83
4/6/2018,1.28,64.98,0.81,7.83
4/9/2018,1.27,65.03,0.81,7.79
4/10/2018,1.26,64.99,0.81,7.80
4/11/2018,1.26,65.31,0.81,7.77
4/12/2018,1.26,65.26,0.81,7.77
4/13/2018,1.26,65.21,0.81,7.78
4/16/2018,1.26,65.49,0.81,7.78
4/17/2018,1.26,65.65,0.81,7.76
4/18/2018,1.26,65.66,0.81,7.76
4/19/2018,1.27,65.80,0.81,7.79
4/20/2018,1.28,66.11,0.81,7.82
4/23/2018,1.28,66.48,0.82,7.89
4/24/2018,1.28,66.39,0.82,7.90
4/25/2018,1.28,66.90,0.82,7.97
4/26/2018,1.29,66.76,0.83,7.99
4/27/2018,1.28,66.66,0.82,7.96
4/30/2018,1.28,66.66,0.83,8.02
5/1/2018,1.28,66.66,0.83,8.09
5/2/2018,1.29,66.66,0.84,8.12
5/3/2018,1.28,66.64,0.83,8.05
5/4/2018,1.28,66.87,0.84,8.06
5/7/2018,1.29,67.14,0.84,8.07
5/8/2018,1.30,67.08,0.84,8.14
5/9/2018,1.29,67.28,0.84,8.08
5/10/2018,1.28,67.32,0.84,8.00
5/11/2018,1.28,67.33,0.84,8.00
5/14/2018,1.28,67.52,0.84,8.03
5/15/2018,1.29,68.11,0.84,8.12
5/16/2018,1.28,67.80,0.85,8.08
5/17/2018,1.28,67.70,0.85,8.12
5/18/2018,1.29,68.01,0.85,8.12
5/21/2018,1.28,68.12,0.85,8.05
5/22/2018,1.28,68.05,0.85,8.06
5/23/2018,1.28,68.42,0.85,8.10
5/24/2018,1.29,68.35,0.85,8.10
5/25/2018,1.30,67.77,0.86,8.17
5/28/2018,1.30,67.43,0.86,8.20
5/29/2018,1.30,67.87,0.87,8.28
5/30/2018,1.29,67.44,0.86,8.18
5/31/2018,1.30,67.40,0.86,8.18
6/1/2018,1.30,67.06,0.86,8.19
6/4/2018,1.29,67.11,0.85,8.12
6/5/2018,1.30,67.15,0.85,8.11
6/6/2018,1.29,66.92,0.85,8.08
6/7/2018,1.30,67.14,0.85,8.06
6/8/2018,1.29,67.51,0.85,8.04
6/11/2018,1.30,67.43,0.85,8.04
6/12/2018,1.30,67.49,0.85,8.05
6/13/2018,1.30,67.64,0.85,8.01
6/14/2018,1.31,67.63,0.86,8.14
6/15/2018,1.32,68.02,0.86,8.15
6/18/2018,1.32,67.99,0.86,8.13
6/19/2018,1.33,68.39,0.86,8.19
6/20/2018,1.33,68.08,0.86,8.18
6/21/2018,1.33,67.98,0.86,8.13
6/22/2018,1.33,67.83,0.86,8.09
6/25/2018,1.33,68.13,0.85,8.10
6/26/2018,1.33,68.25,0.86,8.13
6/27/2018,1.33,68.63,0.87,8.19
6/28/2018,1.32,68.79,0.86,8.19
6/29/2018,1.31,68.47,0.86,8.15
7/2/2018,1.32,68.80,0.86,8.17
7/3/2018,1.31,68.57,0.86,8.13
7/4/2018,1.31,68.74,0.86,8.11
7/5/2018,1.31,68.95,0.86,8.06
7/6/2018,1.31,68.88,0.85,8.03
7/9/2018,1.31,68.72,0.85,8.02
7/10/2018,1.31,68.82,0.85,8.02
7/11/2018,1.32,68.77,0.86,8.11
7/12/2018,1.32,68.57,0.86,8.11
7/13/2018,1.32,68.53,0.86,8.12
7/16/2018,1.31,68.57,0.85,8.10
7/17/2018,1.32,68.46,0.86,8.15
7/18/2018,1.32,68.62,0.86,8.17
7/19/2018,1.33,69.05,0.86,8.23
7/20/2018,1.31,68.85,0.85,8.18
7/23/2018,1.32,68.86,0.86,8.20
7/24/2018,1.32,68.95,0.86,8.18
7/25/2018,1.30,68.79,0.85,8.14
7/26/2018,1.31,68.67,0.86,8.19
7/27/2018,1.31,68.66,0.86,8.19
7/30/2018,1.30,68.68,0.85,8.14
7/31/2018,1.30,68.55,0.86,8.16
8/1/2018,1.30,68.43,0.86,8.18
8/2/2018,1.30,68.71,0.86,8.24
8/3/2018,1.30,68.61,0.86,8.26
8/6/2018,1.30,68.89,0.87,8.25
8/7/2018,1.31,68.69,0.86,8.21
8/8/2018,1.30,68.63,0.86,8.22
8/9/2018,1.31,68.68,0.87,8.32
8/10/2018,1.31,68.84,0.88,8.36
8/13/2018,1.31,69.93,0.88,8.36
8/14/2018,1.31,69.90,0.88,8.42
8/15/2018,1.31,69.90,0.88,8.45
8/16/2018,1.32,70.16,0.88,8.48
8/17/2018,1.31,70.16,0.87,8.45
8/20/2018,1.30,69.83,0.87,8.45
8/21/2018,1.30,69.83,0.86,8.40
8/22/2018,1.30,69.83,0.86,8.34
8/23/2018,1.31,70.12,0.87,8.39
8/24/2018,1.30,69.91,0.86,8.33
8/27/2018,1.30,70.16,0.86,8.32
8/28/2018,1.29,70.11,0.86,8.34
8/29/2018,1.29,70.59,0.85,8.33
8/30/2018,1.30,70.74,0.86,8.34
8/31/2018,1.30,71.00,0.86,8.38
9/3/2018,1.31,71.22,0.86,8.35
9/4/2018,1.32,71.58,0.86,8.39
9/5/2018,1.32,71.76,0.86,8.40
9/6/2018,1.31,71.99,0.86,8.42
9/7/2018,1.32,71.74,0.87,8.45
9/10/2018,1.32,72.46,0.86,8.39
9/11/2018,1.31,72.70,0.86,8.32
9/12/2018,1.30,72.18,0.86,8.26
9/13/2018,1.30,72.18,0.86,8.22
9/14/2018,1.30,71.86,0.86,8.26
9/17/2018,1.30,72.51,0.86,8.17
9/18/2018,1.30,72.98,0.86,8.16
9/19/2018,1.29,72.38,0.86,8.15
9/20/2018,1.29,72.38,0.85,8.15
9/21/2018,1.29,72.21,0.85,8.15
9/24/2018,1.30,72.64,0.85,8.14
9/25/2018,1.30,72.70,0.85,8.13
9/26/2018,1.30,72.62,0.85,8.11
9/27/2018,1.30,72.60,0.86,8.16
9/28/2018,1.29,72.49,0.86,8.15
10/1/2018,1.28,72.91,0.86,8.15
10/2/2018,1.28,72.91,0.87,8.17
10/3/2018,1.29,73.34,0.87,8.23
10/4/2018,1.29,73.58,0.87,8.25
10/5/2018,1.29,73.77,0.87,8.26
10/8/2018,1.30,74.07,0.87,8.28
10/9/2018,1.29,74.39,0.87,8.27
10/10/2018,1.31,74.22,0.87,8.24
10/11/2018,1.30,74.13,0.86,8.22
10/12/2018,1.30,73.57,0.87,8.17
10/15/2018,1.30,73.82,0.86,8.15
10/16/2018,1.29,73.48,0.86,8.15
10/17/2018,1.30,73.61,0.87,8.21
10/18/2018,1.31,73.61,0.87,8.28
10/19/2018,1.31,73.33,0.87,8.22
10/22/2018,1.31,73.56,0.87,8.26
10/23/2018,1.31,73.57,0.87,8.29
10/24/2018,1.31,73.16,0.88,8.35
10/25/2018,1.31,73.27,0.88,8.34
10/26/2018,1.31,73.47,0.88,8.35
10/29/2018,1.31,73.45,0.88,8.39
10/30/2018,1.31,73.68,0.88,8.41
10/31/2018,1.32,73.96,0.88,8.44
11/1/2018,1.31,73.45,0.88,8.35
11/2/2018,1.31,72.44,0.88,8.37
11/5/2018,1.31,73.13,0.88,8.36
11/6/2018,1.31,73.00,0.88,8.36
11/7/2018,1.31,73.00,0.88,8.35
11/8/2018,1.32,73.00,0.88,8.38
11/9/2018,1.32,72.50,0.88,8.43
11/12/2018,1.32,72.89,0.89,8.52
11/13/2018,1.32,72.67,0.89,8.50
11/14/2018,1.32,72.31,0.88,8.51
11/15/2018,1.32,71.98,0.88,8.49
11/16/2018,1.31,71.93,0.88,8.44
11/19/2018,1.32,71.66,0.87,8.48
11/20/2018,1.33,71.46,0.88,8.58
11/21/2018,1.32,71.46,0.88,8.53
11/22/2018,1.32,70.70,0.88,8.54
11/23/2018,1.32,70.70,0.88,8.60
11/26/2018,1.33,70.87,0.88,8.59
11/27/2018,1.33,70.79,0.89,8.60
11/28/2018,1.33,70.62,0.88,8.56
11/29/2018,1.33,69.85,0.88,8.53
11/30/2018,1.33,69.58,0.88,8.62
12/3/2018,1.32,70.46,0.88,8.53
12/4/2018,1.33,70.51,0.88,8.51
12/5/2018,1.34,70.47,0.88,8.50
12/6/2018,1.34,70.90,0.88,8.52
12/7/2018,1.33,70.81,0.88,8.51
12/10/2018,1.34,71.34,0.88,8.56
12/11/2018,1.34,71.86,0.88,8.58
12/12/2018,1.34,72.02,0.88,8.57
12/13/2018,1.34,71.69,0.88,8.56
12/14/2018,1.34,71.90,0.88,8.62
12/17/2018,1.34,71.56,0.88,8.65
12/18/2018,1.35,70.42,0.88,8.73
12/19/2018,1.35,70.40,0.88,8.72
12/20/2018,1.35,69.71,0.87,8.69
12/21/2018,1.36,70.17,0.88,8.77
12/24/2018,1.36,70.15,0.88,8.75
12/25/2018,1.36,70.15,0.88,8.76
12/26/2018,1.36,70.08,0.88,8.77
12/27/2018,1.36,70.35,0.87,8.77
12/28/2018,1.36,69.95,0.87,8.71
12/31/2018,1.36,69.77,0.87,8.64
1/1/2019,1.36,69.43,0.87,8.64
